거래일,종목코드,종목명,시장구분,시가,고가,저가,종가,거래량
20250319,003240,태광산업,KOSPI,742000,749000,734000,741000,475
20250319,017960,한국카본,KOSPI,16190,16380,15800,15870,395885
20250319,003850,보령,KOSPI,9510,9590,9440,9480,63380
20250319,004800,효성,KOSPI,48400,48950,48350,48750,16093
20250319,079900,전진건설로봇,KOSPI,57700,57700,55100,55400,340070
20250319,079160,CJ CGV,KOSPI,4860,4895,4860,4875,101403
20250319,085620,미래에셋생명,KOSPI,4410,4500,4375,4455,52061
20250319,192400,쿠쿠홀딩스,KOSPI,22250,22300,21950,22000,7896
20250319,281820,케이씨텍,KOSPI,37400,38550,37300,37700,90762
20250319,484870,엠앤씨솔루션,KOSPI,87500,88000,84400,85200,95789
20250319,950210,프레스티지바이오파마,KOSPI,12630,12630,11600,12500,213369
20250319,006120,SK디스커버리,KOSPI,39250,40300,39250,39950,11970
20250319,003530,한화투자증권,KOSPI,3455,3500,3450,3495,509411
20250319,268280,미원에스씨,KOSPI,150100,150700,148600,149700,1433
20250319,214320,이노션,KOSPI,18570,18710,18570,18680,31202
20250319,000210,DL,KOSPI,35250,36700,34850,35650,64607
20250319,030610,교보증권,KOSPI,6570,6570,6500,6550,171485
20250319,003620,KG모빌리티,KOSPI,3680,3850,3670,3775,471871
20250319,285130,SK케미칼,KOSPI,42100,43250,42100,42950,21570
20250319,001570,금양,KOSPI,11810,12220,11430,11520,2172980
20250319,025540,한국단자,KOSPI,71400,71800,70600,70700,48353
20250319,293940,신한알파리츠,KOSPI,5940,6070,5920,6070,220501
20250319,009410,태영건설,KOSPI,2405,2530,2350,2495,594359
20250319,005420,코스모화학,KOSPI,18940,19220,18850,18970,84003
20250319,030190,NICE평가정보,KOSPI,12390,12390,12110,12230,52570
20250319,008730,율촌화학,KOSPI,28000,29350,28000,28800,121394
20250319,001430,세아베스틸지주,KOSPI,19800,20200,19630,19800,80861
20250319,002710,TCC스틸,KOSPI,26750,27500,26600,26600,133707
20250319,100840,SNT에너지,KOSPI,34050,34550,32450,33250,198407
20250319,145720,덴티움,KOSPI,62500,63000,62000,62100,10634
20250319,005690,파미셀,KOSPI,12230,12420,11290,11440,1985010
20250319,064960,SNT모티브,KOSPI,25550,26050,25250,25700,49206
20250319,451800,한화리츠,KOSPI,3680,3790,3680,3765,493126
20250319,066575,LG전자우,KOSPI,38900,39350,38900,39150,27444
20250319,016380,KG스틸,KOSPI,6650,6760,6620,6670,149132
20250319,005250,녹십자홀딩스,KOSPI,14200,14250,14060,14130,30018
20250319,114090,GKL,KOSPI,10650,10810,10640,10700,84227
20250319,069260,TKG휴켐스,KOSPI,15950,16210,15950,16190,62493
20250319,049770,동원F&B,KOSPI,33800,34550,33600,34000,46219
20250319,336370,솔루스첨단소재,KOSPI,9200,9390,9140,9280,79322
20250319,006650,대한유화,KOSPI,96600,102200,96400,98800,32809
20250319,381970,케이카,KOSPI,13050,13190,12990,13100,49914
20250319,017810,풀무원,KOSPI,17750,17960,16500,16500,288244
20250319,097230,HJ중공업,KOSPI,8090,8100,7450,7510,2789501
20250319,181710,NHN,KOSPI,18350,18500,18200,18470,43152
20250319,000640,동아쏘시오홀딩스,KOSPI,99500,99500,97400,98000,14476
20250319,006380,카프로,KOSPI,3660,3660,3660,3660,0
20250319,077970,STX엔진,KOSPI,27150,27350,26250,26600,392033
20250319,057050,현대홈쇼핑,KOSPI,49900,50400,49850,50200,10586
20250319,071320,지역난방공사,KOSPI,49550,51400,49000,51200,31915
20250319,000680,미래에셋증권2우B,KOSPI,4130,4170,4045,4105,458422
20250319,032350,롯데관광개발,KOSPI,7800,7840,7700,7710,286483
20250319,306200,세아제강,KOSPI,210500,211500,199200,206000,48171
20250319,000155,두산우,KOSPI,152900,152900,145600,145600,18433
20250319,093370,후성,KOSPI,5200,5380,5100,5360,1547851
20250319,089590,제주항공,KOSPI,7070,7130,7040,7050,89365
20250319,003470,유안타증권,KOSPI,2830,2855,2815,2820,241347
20250319,000400,롯데손해보험,KOSPI,1799,1815,1786,1808,86178
20250319,002030,아세아,KOSPI,264000,265500,261000,264000,1201
20250319,005880,대한해운,KOSPI,1696,1700,1680,1700,1376766
20250319,178920,PI첨단소재,KOSPI,17900,18650,17900,18560,119563
20250319,241590,화승엔터프라이즈,KOSPI,8890,8930,8450,8900,537335
